"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rfng",1848.02784847074,-1.43465214939526e-06,0.00144260598850905,0.857103434753611,0.999901117806217
"Gps1",2742.35052397596,-2.69567954137821e-07,0.00144259492291437,0.973609224599823,0.999901117806217
"Dus1l",1380.76979439073,-5.91040715736153e-06,0.00144261720828831,0.446562469674872,0.999901117806217
"Fasn",10613.3663068845,3.27050707839606e-06,0.00144265601719918,0.548599164771946,0.999901117806217
"Ccdc57",246.997431072952,-2.74086508891885e-06,0.00144264437471687,0.653282696798377,0.999901117806217
"Slc16a3",1302.58892939829,-1.05619119156955e-05,0.00144266073464651,0.0897030531671003,0.999901117806217
"Csnk1d",11699.9943521644,5.36879755908157e-06,0.00144259481384055,0.538920409812597,0.999901117806217
"Gm28192",4.16573220334927,3.91092329133967e-07,0.00144269373588492,0.69149814900172,0.999901117806217
"Cd7",3.57996317305361,-3.44713826227907e-07,0.00144269395347058,0.697736641162666,0.999901117806217
"Sectm1b",2.87034255556725,6.57866331331405e-07,0.00144269441527646,0.362028998192718,0.999901117806217
"Sectm1a",63.7595000864813,3.68963095249492e-06,0.00144267284089963,0.382231557318837,0.999901117806217
"Gm11791",6.12352749812004,2.13199172146998e-07,0.00144269323370549,0.853718458854217,0.999901117806217
"Tex19.1",3.40466057075701,-1.26311912936027e-06,0.00144269376255876,0.237586831880204,0.999901117806217
"Gm11790",2.3492278833987,-1.05908050718622e-06,0.00144269444449959,0.173118497582656,0.999901117806217
"Ogfod3",361.66559396303,1.25250311752243e-06,0.00144263841663682,0.846285104790964,0.999901117806217
"Hexdc",358.021057146556,-7.78728228570373e-06,0.00144264212452913,0.249044674535565,0.999901117806217
"Cybc1",2835.65235837349,-2.6156790487635e-06,0.00144256090669164,0.79020220967962,0.999901117806217
"Narf",1932.33391234615,-5.00334856558363e-05,0.00144302366947456,0.696080729484179,0.999901117806217
"Foxk2",4582.00257479827,5.99538208114586e-06,0.00144262570337799,0.418319690850493,0.999901117806217
